,location_id,location_name,parameter,datetimeUtc,latitude,longitude
208,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-28T00:00:00Z,43.40443999978843,-3.841940000374513
209,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-28T01:00:00Z,43.40443999978843,-3.841940000374513
210,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-28T02:00:00Z,43.40443999978843,-3.841940000374513
211,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-28T03:00:00Z,43.40443999978843,-3.841940000374513
212,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-28T04:00:00Z,43.40443999978843,-3.841940000374513
213,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-28T05:00:00Z,43.40443999978843,-3.841940000374513
214,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-28T06:00:00Z,43.40443999978843,-3.841940000374513
215,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-28T07:00:00Z,43.40443999978843,-3.841940000374513
216,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-28T08:00:00Z,43.40443999978843,-3.841940000374513
217,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-28T09:00:00Z,43.40443999978843,-3.841940000374513
218,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-28T10:00:00Z,43.40443999978843,-3.841940000374513
219,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-28T11:00:00Z,43.40443999978843,-3.841940000374513
220,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-28T12:00:00Z,43.40443999978843,-3.841940000374513
221,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-28T13:00:00Z,43.40443999978843,-3.841940000374513
222,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-28T14:00:00Z,43.40443999978843,-3.841940000374513
223,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-28T15:00:00Z,43.40443999978843,-3.841940000374513
224,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-28T16:00:00Z,43.40443999978843,-3.841940000374513
225,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-28T17:00:00Z,43.40443999978843,-3.841940000374513
226,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-28T18:00:00Z,43.40443999978843,-3.841940000374513
227,4179,ESTACIÓN DEL MEDITERRANEO,co,2017-02-28T19:00:00Z,43.40443999978843,-3.841940000374513
